개수(데이터는 엑셀확인)
289
0	0	240	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	240	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	240	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	240	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
0	0	240	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
0	0	260	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	260	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	260	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	260	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	260	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	260	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
0	0	260	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
1	1	280	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
1	1	285	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
1	1	290	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
1	1	295	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
1	1	300	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
2	1	340	115	-3	1	0	0	0	0	0	20	2	100	18	2	20	1	100	-3
2	1	350	115	33	1	0	0	0	0	0	20	2	90	5	2	20	1	100	33
2	1	360	110	-3	1	0	0	0	0	0	20	2	113	25	2	20	1	100	-3
2	1	370	110	33	1	0	0	0	0	0	20	2	105	21	2	20	1	100	33
2	1	380	100	-3	1	0	0	0	0	0	20	2	94	12	2	20	1	70	33
2	1	390	100	33	1	0	0	0	0	0	20	2	85	17	2	20	1	70	-3
2	1	400	115	-3	1	0	0	0	0	0	20	2	96	9	2	20	1	100	-3
2	1	410	115	33	1	0	0	0	0	0	20	2	100	27	2	20	1	100	33
2	1	420	110	-3	1	0	0	0	0	0	20	2	102	7	2	20	1	100	-3
2	1	430	110	33	1	0	0	0	0	0	20	2	117	14	2	20	1	100	33
2	1	440	100	-3	1	0	0	0	0	0	20	2	80	10	2	20	1	70	33
2	1	450	100	33	1	0	0	0	0	0	20	2	92	23	2	20	1	70	-3
0	0	470	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	470	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	470	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	470	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
0	0	490	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	490	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	490	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
1	1	500	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	500	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
2	1	505	100	33	1	0	0	0	0	0	20	2	90	20	2	20	1	70	-3
1	1	505	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	505	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
1	1	510	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	510	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
2	1	515	100	-3	1	0	0	0	0	0	20	2	100	10	2	20	1	110	33
1	1	515	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	515	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
1	1	520	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	520	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
0	0	530	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
2	1	530	110	-3	1	0	0	0	0	0	20	2	105	20	2	20	1	90	-3
0	0	535	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
2	1	535	120	-3	1	0	0	0	0	0	20	2	90	12	2	20	1	100	33
0	0	540	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
2	1	540	110	-3	1	0	0	0	0	0	20	2	122	8	2	20	1	80	-3
0	0	545	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
2	1	545	90	-3	1	0	0	0	0	0	20	2	85	21	2	20	1	120	-3
0	0	550	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
2	1	550	80	-3	1	0	0	0	0	0	20	2	92	17	2	20	1	90	33
0	0	555	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
2	1	555	100	-3	1	0	0	0	0	0	20	2	114	13	2	20	1	100	-3
0	0	560	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
1	1	580	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	580	120	-3	1	0	0	0	0	0	20	2	104	24	2	20	1	110	33
1	1	585	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	585	120	-3	1	0	0	0	0	0	20	2	108	10	2	20	1	90	-3
1	1	590	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	590	90	-3	1	0	0	0	0	0	20	2	90	18	2	20	1	110	33
1	1	595	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	595	100	-3	1	0	0	0	0	0	20	2	118	14	2	20	1	80	-3
1	1	600	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	620	115	-3	1	0	0	0	0	0	20	2	100	18	2	20	1	100	-3
2	1	625	115	33	1	0	0	0	0	0	20	2	90	5	2	20	1	100	33
2	1	630	110	-3	1	0	0	0	0	0	20	2	113	25	2	20	1	100	-3
2	1	635	110	33	1	0	0	0	0	0	20	2	105	21	2	20	1	100	33
2	1	640	100	-3	1	0	0	0	0	0	20	2	94	12	2	20	1	70	33
2	1	645	100	33	1	0	0	0	0	0	20	2	85	17	2	20	1	70	-3
2	1	650	115	-3	1	0	0	0	0	0	20	2	96	9	2	20	1	100	-3
2	1	655	115	33	1	0	0	0	0	0	20	2	100	27	2	20	1	100	33
2	1	660	110	-3	1	0	0	0	0	0	20	2	102	7	2	20	1	100	-3
2	1	665	110	33	1	0	0	0	0	0	20	2	117	14	2	20	1	100	33
2	1	670	100	-3	1	0	0	0	0	0	20	2	80	10	2	20	1	70	33
2	1	675	100	33	1	0	0	0	0	0	20	2	92	23	2	20	1	70	-3
1	1	690	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	695	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	700	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	705	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	710	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	690	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
1	1	695	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
1	1	700	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
1	1	705	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
1	1	710	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
0	0	740	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	740	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	740	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	740	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	740	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	740	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
0	0	740	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
2	1	760	115	-3	1	0	0	0	0	0	20	2	100	18	2	20	1	100	-3
2	1	765	115	33	1	0	0	0	0	0	20	2	90	5	2	20	1	100	33
2	1	770	110	-3	1	0	0	0	0	0	20	2	113	25	2	20	1	100	-3
2	1	775	110	33	1	0	0	0	0	0	20	2	105	21	2	20	1	100	33
2	1	780	100	-3	1	0	0	0	0	0	20	2	94	12	2	20	1	70	33
2	1	785	100	33	1	0	0	0	0	0	20	2	85	17	2	20	1	70	-3
2	1	790	115	-3	1	0	0	0	0	0	20	2	96	9	2	20	1	100	-3
2	1	795	115	33	1	0	0	0	0	0	20	2	100	27	2	20	1	100	33
2	1	800	110	-3	1	0	0	0	0	0	20	2	102	7	2	20	1	100	-3
2	1	805	110	33	1	0	0	0	0	0	20	2	117	14	2	20	1	100	33
2	1	810	100	-3	1	0	0	0	0	0	20	2	80	10	2	20	1	70	33
2	1	815	100	33	1	0	0	0	0	0	20	2	92	23	2	20	1	70	-3
0	0	818	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	821	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	824	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	827	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	830	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	833	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
0	0	836	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
2	1	839	115	-3	1	0	0	0	0	0	20	2	60	10	2	20	1	100	-3
2	1	842	115	33	1	0	0	0	0	0	20	2	60	20	2	20	1	100	33
2	1	845	110	-3	1	0	0	0	0	0	20	2	80	25	2	20	1	100	-3
2	1	848	110	33	1	0	0	0	0	0	20	2	80	5	2	20	1	100	33
2	1	851	100	-3	1	0	0	0	0	0	20	2	120	13	2	20	1	70	33
2	1	854	100	33	1	0	0	0	0	0	20	2	120	17	2	20	1	70	-3
1	1	857	90	-3	2	10	0	90	20	0	10	0	110	20	0	10	0	110	33
1	1	860	90	-3	2	10	0	90	20	0	10	0	110	20	0	10	0	110	33
1	1	863	90	-3	2	10	0	90	20	0	10	0	110	20	0	10	0	110	33
1	1	866	90	-3	2	10	0	90	20	0	10	0	110	20	0	10	0	110	33
1	1	869	90	-3	2	10	0	90	20	0	10	0	110	20	0	10	0	110	33
0	0	872	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	875	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	878	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	881	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	884	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	887	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
0	0	890	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
0	0	893	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	896	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	899	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	902	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	905	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	908	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
0	0	911	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
0	0	914	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	917	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	920	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	923	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	926	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	929	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
0	0	932	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
1	1	935	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
1	1	938	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
1	1	941	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
1	1	944	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
1	1	947	123	-3	2	10	0	100	25	0	10	0	80	15	0	10	0	110	-3
2	1	950	115	-3	1	0	0	0	0	0	20	2	100	18	2	20	1	100	-3
2	1	953	115	33	1	0	0	0	0	0	20	2	90	5	2	20	1	100	33
2	1	956	110	-3	1	0	0	0	0	0	20	2	113	25	2	20	1	100	-3
2	1	959	110	33	1	0	0	0	0	0	20	2	105	21	2	20	1	100	33
2	1	962	100	-3	1	0	0	0	0	0	20	2	94	12	2	20	1	70	33
2	1	965	100	33	1	0	0	0	0	0	20	2	85	17	2	20	1	70	-3
2	1	968	115	-3	1	0	0	0	0	0	20	2	96	9	2	20	1	100	-3
2	1	971	115	33	1	0	0	0	0	0	20	2	100	27	2	20	1	100	33
2	1	974	110	-3	1	0	0	0	0	0	20	2	102	7	2	20	1	100	-3
2	1	977	110	33	1	0	0	0	0	0	20	2	117	14	2	20	1	100	33
2	1	980	100	-3	1	0	0	0	0	0	20	2	80	10	2	20	1	70	33
2	1	983	100	33	1	0	0	0	0	0	20	2	92	23	2	20	1	70	-3
0	0	986	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	989	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	992	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	995	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
0	0	998	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	1001	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	1004	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
1	1	1007	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	1010	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
2	1	1013	100	33	1	0	0	0	0	0	20	2	90	20	2	20	1	70	-3
1	1	1016	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	1019	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
1	1	1022	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	1025	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
2	1	1028	100	-3	1	0	0	0	0	0	20	2	100	10	2	20	1	110	33
1	1	1031	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	1034	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
1	1	1037	123	-3	2	10	0	70	5	0	10	0	100	15	0	10	0	123	-3
1	1	1040	123	33	2	10	0	70	25	0	10	0	100	15	0	10	0	123	33
0	0	1043	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
2	1	1046	110	-3	1	0	0	0	0	0	20	2	105	20	2	20	1	90	-3
0	0	1049	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
2	1	1052	120	-3	1	0	0	0	0	0	20	2	90	12	2	20	1	100	33
0	0	1055	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
2	1	1058	110	-3	1	0	0	0	0	0	20	2	122	8	2	20	1	80	-3
0	0	1061	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
2	1	1064	90	-3	1	0	0	0	0	0	20	2	85	21	2	20	1	120	-3
0	0	1067	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
2	1	1070	80	-3	1	0	0	0	0	0	20	2	92	17	2	20	1	90	33
0	0	1073	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
2	1	1076	100	-3	1	0	0	0	0	0	20	2	114	13	2	20	1	100	-3
0	0	1079	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
1	1	1082	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	1085	120	-3	1	0	0	0	0	0	20	2	104	24	2	20	1	110	33
1	1	1088	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	1091	120	-3	1	0	0	0	0	0	20	2	108	10	2	20	1	90	-3
1	1	1094	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	1097	90	-3	1	0	0	0	0	0	20	2	90	18	2	20	1	110	33
1	1	1100	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	1103	100	-3	1	0	0	0	0	0	20	2	118	14	2	20	1	80	-3
1	1	1106	110	-3	2	10	0	110	20	0	10	0	80	20	0	10	0	80	-3
2	1	1109	115	-3	1	0	0	0	0	0	20	2	100	18	2	20	1	100	-3
2	1	1112	115	33	1	0	0	0	0	0	20	2	90	5	2	20	1	100	33
2	1	1115	110	-3	1	0	0	0	0	0	20	2	113	25	2	20	1	100	-3
2	1	1118	110	33	1	0	0	0	0	0	20	2	105	21	2	20	1	100	33
2	1	1121	100	-3	1	0	0	0	0	0	20	2	94	12	2	20	1	70	33
2	1	1124	100	33	1	0	0	0	0	0	20	2	85	17	2	20	1	70	-3
2	1	1127	115	-3	1	0	0	0	0	0	20	2	96	9	2	20	1	100	-3
2	1	1130	115	33	1	0	0	0	0	0	20	2	100	27	2	20	1	100	33
2	1	1133	110	-3	1	0	0	0	0	0	20	2	102	7	2	20	1	100	-3
2	1	1136	110	33	1	0	0	0	0	0	20	2	117	14	2	20	1	100	33
2	1	1139	100	-3	1	0	0	0	0	0	20	2	80	10	2	20	1	70	33
2	1	1142	100	33	1	0	0	0	0	0	20	2	92	23	2	20	1	70	-3
1	1	1145	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	1148	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	1151	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	1154	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	1157	123	-3	2	10	0	100	25	0	10	0	80	5	0	10	0	120	-3
1	1	1160	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
1	1	1163	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
1	1	1166	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
1	1	1169	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
1	1	1172	123	33	2	10	0	100	5	0	10	0	80	25	0	10	0	120	33
0	0	1175	123	3	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	3
0	0	1178	123	7	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	7
0	0	1181	123	11	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	11
0	0	1184	123	15	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	15
0	0	1187	123	19	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	19
0	0	1190	123	23	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	23
0	0	1193	123	27	0	0	0	0	0	0	0	0	0	0	0	10	0	-3	27
2	1	1196	115	-3	1	0	0	0	0	0	20	2	100	18	2	20	1	100	-3
2	1	1199	115	33	1	0	0	0	0	0	20	2	90	5	2	20	1	100	33
2	1	1202	110	-3	1	0	0	0	0	0	20	2	113	25	2	20	1	100	-3
2	1	1205	110	33	1	0	0	0	0	0	20	2	105	21	2	20	1	100	33
2	1	1208	100	-3	1	0	0	0	0	0	20	2	94	12	2	20	1	70	33
2	1	1211	100	33	1	0	0	0	0	0	20	2	85	17	2	20	1	70	-3
2	1	1214	115	-3	1	0	0	0	0	0	20	2	96	9	2	20	1	100	-3
2	1	1217	115	33	1	0	0	0	0	0	20	2	100	27	2	20	1	100	33
2	1	1220	110	-3	1	0	0	0	0	0	20	2	102	7	2	20	1	100	-3
2	1	1223	110	33	1	0	0	0	0	0	20	2	117	14	2	20	1	100	33
2	1	1226	100	-3	1	0	0	0	0	0	20	2	80	10	2	20	1	70	33
2	1	1229	100	33	1	0	0	0	0	0	20	2	92	23	2	20	1	70	-3
